 2018/11/15 00:02:17 10.61.129.1     918.67
 2018/11/15 01:17:10 10.61.131.1     897.70
 2018/11/15 01:17:16 10.61.132.1     0s
 2018/11/15 01:17:22 10.61.6.1       0s
 2018/11/15 01:17:28 10.61.8.1       0s
 2018/11/15 01:17:34 10.56.41.161    0s
 2018/11/15 01:17:35 10.56.41.193    889.68
 2018/11/15 01:17:41 10.61.1.1       0s
 2018/11/15 01:17:42 10.61.129.144   928.66
 2018/11/15 01:17:48 10.61.133.1     0s
 2018/11/15 01:17:54 10.61.2.1       0s
 2018/11/15 01:26:00 10.61.1.1       0s
 2018/11/15 01:26:01 10.61.129.144   932.66
 2018/11/15 01:26:07 10.61.133.1     0s
 2018/11/15 01:26:13 10.61.2.1       0s
 2018/11/15 01:26:19 10.56.41.161    0s
 2018/11/15 01:26:19 10.56.41.193    904.67
 2018/11/15 01:26:20 10.61.130.1     994.67
 2018/11/15 01:26:22 10.61.131.1     1.0516
 2018/11/15 01:26:28 10.61.132.1     0s
 2018/11/15 01:26:34 10.61.6.1       0s
 2018/11/15 01:26:40 10.61.8.1       0s
 2018/11/15 01:26:40 10.61.128.1     905.69
 2018/11/15 01:26:41 10.61.129.1     854.72
 2018/11/15 01:34:42 10.61.128.1     928.66
 2018/11/15 01:34:43 10.61.129.1     893.70
 2018/11/15 01:34:44 10.61.130.1     899.70
 2018/11/15 01:34:45 10.61.131.1     890.71
 2018/11/15 01:34:51 10.61.132.1     0s
 2018/11/15 01:34:57 10.61.6.1       0s
 2018/11/15 01:35:03 10.61.8.1       0s
 2018/11/15 01:35:09 10.56.41.161    0s
 2018/11/15 01:35:10 10.56.41.193    928.66
 2018/11/15 01:35:16 10.61.1.1       0s
 2018/11/15 01:35:17 10.61.129.144   931.66
 2018/11/15 01:35:23 10.61.133.1     0s
 2018/11/15 01:35:29 10.61.2.1       0s
 2018/11/15 01:43:30 10.61.128.1     874.70
 2018/11/15 01:43:31 10.61.129.1     885.71
 2018/11/15 01:43:32 10.61.130.1     975.68
 2018/11/15 01:43:33 10.61.131.1     874.71
 2018/11/15 01:43:39 10.61.132.1     0s
 2018/11/15 01:43:45 10.61.6.1       0s
 2018/11/15 01:43:51 10.61.8.1       0s
 2018/11/15 01:43:57 10.56.41.161    0s
 2018/11/15 01:43:57 10.56.41.193    939.68
 2018/11/15 01:44:03 10.61.1.1       0s
 2018/11/15 01:44:04 10.61.129.144   902.70
 2018/11/15 01:44:10 10.61.133.1     0s
 2018/11/15 01:44:16 10.61.2.1       0s
 2018/11/15 01:52:22 10.61.1.1       0s
 2018/11/15 01:52:23 10.61.129.144   882.70
 2018/11/15 01:52:29 10.61.133.1     0s
 2018/11/15 01:52:35 10.61.2.1       0s
 2018/11/15 01:52:41 10.56.41.161    0s
 2018/11/15 01:52:42 10.56.41.193    956.65
 2018/11/15 01:52:43 10.61.130.1     912.70
 2018/11/15 01:52:44 10.61.131.1     877.71
 2018/11/15 01:52:50 10.61.132.1     0s
 2018/11/15 01:52:56 10.61.6.1       0s
 2018/11/15 01:53:02 10.61.8.1       0s
 2018/11/15 01:53:03 10.61.128.1     900.67
 2018/11/15 01:53:04 10.61.129.1     892.71
 2018/11/15 02:01:10 10.61.8.1       0s
 2018/11/15 02:01:11 10.61.128.1     913.69
 2018/11/15 02:01:12 10.61.129.1     886.71
 2018/11/15 02:01:13 10.61.130.1     911.70
 2018/11/15 02:01:14 10.61.131.1     863.72
 2018/11/15 02:01:20 10.61.132.1     0s
 2018/11/15 02:01:26 10.61.6.1       0s
 2018/11/15 02:01:32 10.56.41.161    0s
 2018/11/15 02:01:32 10.56.41.193    937.66
 2018/11/15 02:01:38 10.61.1.1       0s
 2018/11/15 02:01:39 10.61.129.144   913.67
 2018/11/15 02:01:45 10.61.133.1     0s
 2018/11/15 02:01:51 10.61.2.1       0s
 2018/11/15 02:09:57 10.56.41.161    0s
 2018/11/15 02:09:59 10.56.41.193    1.0776
 2018/11/15 02:10:05 10.61.1.1       0s
 2018/11/15 02:10:05 10.61.129.144   885.67
 2018/11/15 02:10:11 10.61.133.1     0s
 2018/11/15 02:10:17 10.61.2.1       0s
 2018/11/15 02:10:18 10.61.128.1     902.70
 2018/11/15 02:10:19 10.61.129.1     914.70
 2018/11/15 02:10:20 10.61.130.1     895.70
 2018/11/15 02:10:21 10.61.131.1     894.70
 2018/11/15 02:10:27 10.61.132.1     0s
 2018/11/15 02:10:33 10.61.6.1       0s
 2018/11/15 02:10:39 10.61.8.1       0s
 2018/11/15 02:18:40 10.61.128.1     915.67
 2018/11/15 02:18:41 10.61.129.1     907.70
 2018/11/15 02:18:42 10.61.130.1     936.69
 2018/11/15 02:18:43 10.61.131.1     899.70
 2018/11/15 02:18:49 10.61.132.1     0s
 2018/11/15 02:18:55 10.61.6.1       0s
 2018/11/15 02:19:01 10.61.8.1       0s
 2018/11/15 02:19:07 10.56.41.161    0s
 2018/11/15 02:19:08 10.56.41.193    935.66
 2018/11/15 02:19:14 10.61.1.1       0s
 2018/11/15 02:19:15 10.61.129.144   991.64
 2018/11/15 02:19:21 10.61.133.1     0s
 2018/11/15 02:19:27 10.61.2.1       0s
 2018/11/15 02:27:33 10.61.2.1       0s
 2018/11/15 02:27:39 10.56.41.161    0s
 2018/11/15 02:27:40 10.56.41.193    919.69
 2018/11/15 02:27:46 10.61.1.1       0s
 2018/11/15 02:27:47 10.61.129.144   902.67
 2018/11/15 02:27:53 10.61.133.1     0s
 2018/11/15 02:27:59 10.61.6.1       0s
 2018/11/15 02:28:05 10.61.8.1       0s
 2018/11/15 02:28:05 10.61.128.1     882.68
 2018/11/15 02:28:06 10.61.129.1     845.72
 2018/11/15 02:28:07 10.61.130.1     1.0006
 2018/11/15 02:28:08 10.61.131.1     884.71
 2018/11/15 02:28:14 10.61.132.1     0s
 2018/11/15 02:36:20 10.61.2.1       0s
 2018/11/15 02:36:26 10.56.41.161    0s
 2018/11/15 02:36:27 10.56.41.193    1.2465
 2018/11/15 02:36:33 10.61.1.1       0s
 2018/11/15 02:36:34 10.61.129.144   844.71
 2018/11/15 02:36:40 10.61.133.1     0s
 2018/11/15 02:36:46 10.61.6.1       0s
 2018/11/15 02:36:52 10.61.8.1       0s
 2018/11/15 02:36:53 10.61.128.1     877.68
 2018/11/15 02:36:54 10.61.129.1     875.71
 2018/11/15 02:36:55 10.61.130.1     966.68
 2018/11/15 02:36:56 10.61.131.1     902.70
 2018/11/15 02:37:02 10.61.132.1     0s
 2018/11/15 02:45:08 10.61.2.1       0s
 2018/11/15 02:45:14 10.56.41.161    0s
 2018/11/15 02:45:15 10.56.41.193    1.2155
 2018/11/15 02:45:21 10.61.1.1       0s
 2018/11/15 02:45:22 10.61.129.144   930.66
 2018/11/15 02:45:28 10.61.133.1     0s
 2018/11/15 02:45:34 10.61.6.1       0s
 2018/11/15 02:45:40 10.61.8.1       0s
 2018/11/15 02:45:41 10.61.128.1     966.66
 2018/11/15 02:45:42 10.61.129.1     867.71
 2018/11/15 02:45:43 10.61.130.1     1.0416
 2018/11/15 02:45:44 10.61.131.1     889.70
 2018/11/15 02:45:50 10.61.132.1     0s
 2018/11/15 02:53:51 10.61.130.1     875.68
 2018/11/15 02:53:52 10.61.131.1     886.71
 2018/11/15 02:53:58 10.61.132.1     0s
 2018/11/15 02:54:04 10.61.6.1       0s
 2018/11/15 02:54:10 10.61.8.1       0s
 2018/11/15 02:54:11 10.61.128.1     1.0186
 2018/11/15 02:54:12 10.61.129.1     881.71
 2018/11/15 02:54:18 10.61.1.1       0s
 2018/11/15 02:54:19 10.61.129.144   909.67
 2018/11/15 02:54:25 10.61.133.1     0s
 2018/11/15 02:54:31 10.61.2.1       0s
 2018/11/15 02:54:37 10.56.41.161    0s
 2018/11/15 02:54:38 10.56.41.193    953.66
 2018/11/15 03:02:44 10.61.133.1     0s
 2018/11/15 03:02:50 10.61.2.1       0s
 2018/11/15 03:02:56 10.56.41.161    0s
 2018/11/15 03:02:57 10.56.41.193    1.4125
 2018/11/15 03:03:03 10.61.1.1       0s
 2018/11/15 03:03:04 10.61.129.144   891.68
 2018/11/15 03:03:10 10.61.132.1     0s
 2018/11/15 03:03:16 10.61.6.1       0s
 2018/11/15 03:03:22 10.61.8.1       0s
 2018/11/15 03:03:23 10.61.128.1     964.65
 2018/11/15 03:03:24 10.61.129.1     887.71
 2018/11/15 03:03:25 10.61.130.1     905.70
 2018/11/15 03:03:26 10.61.131.1     878.70
 2018/11/15 03:11:26 10.61.131.1     883.68
 2018/11/15 03:11:33 10.61.132.1     0s
 2018/11/15 03:11:39 10.61.6.1       0s
 2018/11/15 03:11:45 10.61.8.1       0s
 2018/11/15 03:11:45 10.61.128.1     934.66
 2018/11/15 03:11:46 10.61.129.1     877.71
 2018/11/15 03:11:47 10.61.130.1     879.71
 2018/11/15 03:11:48 10.61.129.144   890.71
 2018/11/15 03:11:54 10.61.133.1     0s
 2018/11/15 03:12:00 10.61.2.1       0s
 2018/11/15 03:12:06 10.56.41.161    0s
 2018/11/15 03:12:07 10.56.41.193    944.68
 2018/11/15 03:12:13 10.61.1.1       0s
 2018/11/15 03:20:14 10.61.130.1     961.68
 2018/11/15 03:20:15 10.61.131.1     882.71
 2018/11/15 03:20:21 10.61.132.1     0s
 2018/11/15 03:20:27 10.61.6.1       0s
 2018/11/15 03:20:33 10.61.8.1       0s
 2018/11/15 03:20:34 10.61.128.1     897.69
 2018/11/15 03:20:35 10.61.129.1     888.70
 2018/11/15 03:20:41 10.61.1.1       0s
 2018/11/15 03:20:42 10.61.129.144   912.67
 2018/11/15 03:20:48 10.61.133.1     0s
 2018/11/15 03:20:54 10.61.2.1       0s
 2018/11/15 03:21:00 10.56.41.161    0s
 2018/11/15 03:21:01 10.56.41.193    1.0236
 2018/11/15 03:29:02 10.56.41.193    906.67
 2018/11/15 03:29:08 10.61.1.1       0s
 2018/11/15 03:29:09 10.61.129.144   896.67
 2018/11/15 03:29:15 10.61.133.1     0s
 2018/11/15 03:29:21 10.61.2.1       0s
 2018/11/15 03:29:27 10.56.41.161    0s
 2018/11/15 03:29:27 10.61.129.1     876.68
 2018/11/15 03:29:29 10.61.130.1     1.0556
 2018/11/15 03:29:29 10.61.131.1     980.68
 2018/11/15 03:29:35 10.61.132.1     0s
 2018/11/15 03:29:42 10.61.6.1       0s
 2018/11/15 03:29:48 10.61.8.1       0s
 2018/11/15 03:29:48 10.61.128.1     933.66
 2018/11/15 03:37:49 10.61.130.1     990.64
 2018/11/15 03:37:50 10.61.131.1     890.71
 2018/11/15 03:37:56 10.61.132.1     0s
 2018/11/15 03:38:02 10.61.6.1       0s
 2018/11/15 03:38:08 10.61.8.1       0s
 2018/11/15 03:38:09 10.61.128.1     954.65
 2018/11/15 03:38:10 10.61.129.1     982.68
 2018/11/15 03:38:16 10.61.1.1       0s
 2018/11/15 03:38:17 10.61.129.144   943.65
 2018/11/15 03:38:23 10.61.133.1     0s
 2018/11/15 03:38:29 10.61.2.1       0s
 2018/11/15 03:38:35 10.56.41.161    0s
 2018/11/15 03:38:36 10.56.41.193    915.67
 2018/11/15 03:46:42 10.61.6.1       0s
 2018/11/15 03:46:48 10.61.8.1       0s
 2018/11/15 03:46:49 10.61.128.1     930.69
 2018/11/15 03:46:50 10.61.129.1     955.69
 2018/11/15 03:46:51 10.61.130.1     903.70
 2018/11/15 03:46:52 10.61.131.1     902.70
 2018/11/15 03:46:58 10.61.132.1     0s
 2018/11/15 03:47:04 10.61.2.1       0s
 2018/11/15 03:47:10 10.56.41.161    0s
 2018/11/15 03:47:11 10.56.41.193    960.65
 2018/11/15 03:47:17 10.61.1.1       0s
 2018/11/15 03:47:18 10.61.129.144   880.68
 2018/11/15 03:47:24 10.61.133.1     0s
 2018/11/15 03:55:30 10.56.41.161    0s
 2018/11/15 03:55:31 10.56.41.193    942.68
 2018/11/15 03:55:37 10.61.1.1       0s
 2018/11/15 03:55:38 10.61.129.144   884.68
 2018/11/15 03:55:44 10.61.133.1     0s
 2018/11/15 03:55:50 10.61.2.1       0s
 2018/11/15 03:55:56 10.61.8.1       0s
 2018/11/15 03:55:57 10.61.128.1     979.65
 2018/11/15 03:55:58 10.61.129.1     958.70
 2018/11/15 03:55:59 10.61.130.1     881.71
 2018/11/15 03:55:59 10.61.131.1     892.71
 2018/11/15 03:56:05 10.61.132.1     0s
 2018/11/15 03:56:11 10.61.6.1       0s
 2018/11/15 04:04:17 10.61.2.1       0s
 2018/11/15 04:04:23 10.56.41.161    0s
 2018/11/15 04:04:24 10.56.41.193    900.68
 2018/11/15 04:04:30 10.61.1.1       0s
 2018/11/15 04:04:31 10.61.129.144   907.67
 2018/11/15 04:04:37 10.61.133.1     0s
 2018/11/15 04:04:43 10.61.6.1       0s
 2018/11/15 04:04:49 10.61.8.1       0s
 2018/11/15 04:04:50 10.61.128.1     963.65
 2018/11/15 04:04:51 10.61.129.1     882.71
 2018/11/15 04:04:52 10.61.130.1     1.2136
 2018/11/15 04:04:53 10.61.131.1     1.0336
 2018/11/15 04:04:59 10.61.132.1     0s
 2018/11/15 04:13:05 10.56.41.161    0s
 2018/11/15 04:13:06 10.56.41.193    1.0116
 2018/11/15 04:13:12 10.61.1.1       0s
 2018/11/15 04:13:13 10.61.129.144   967.67
 2018/11/15 04:13:19 10.61.133.1     0s
 2018/11/15 04:13:25 10.61.2.1       0s
 2018/11/15 04:13:31 10.61.8.1       0s
 2018/11/15 04:13:32 10.61.128.1     891.68
 2018/11/15 04:13:33 10.61.129.1     885.70
 2018/11/15 04:13:34 10.61.130.1     919.70
 2018/11/15 04:13:35 10.61.131.1     875.71
 2018/11/15 04:13:41 10.61.132.1     0s
 2018/11/15 04:13:47 10.61.6.1       0s
 2018/11/15 04:21:48 10.61.128.1     883.68
 2018/11/15 04:21:49 10.61.129.1     903.70
 2018/11/15 04:21:50 10.61.130.1     925.69
 2018/11/15 04:21:51 10.61.131.1     876.71
 2018/11/15 04:21:57 10.61.132.1     0s
 2018/11/15 04:22:03 10.61.6.1       0s
 2018/11/15 04:22:09 10.61.8.1       0s
 2018/11/15 04:22:15 10.56.41.161    0s
 2018/11/15 04:22:16 10.56.41.193    990.64
 2018/11/15 04:22:22 10.61.1.1       0s
 2018/11/15 04:22:23 10.61.129.144   940.68
 2018/11/15 04:22:29 10.61.133.1     0s
 2018/11/15 04:22:35 10.61.2.1       0s
 2018/11/15 04:30:36 10.61.128.1     954.66
 2018/11/15 04:30:36 10.61.129.1     891.70
 2018/11/15 04:30:37 10.61.130.1     909.70
 2018/11/15 04:30:38 10.61.131.1     970.68
 2018/11/15 04:30:44 10.61.132.1     0s
 2018/11/15 04:30:50 10.61.6.1       0s
 2018/11/15 04:30:56 10.61.8.1       0s
 2018/11/15 04:31:02 10.56.41.161    0s
 2018/11/15 04:31:06 10.56.41.193    730.73
 2018/11/15 04:31:12 10.61.1.1       0s
 2018/11/15 04:31:13 10.61.129.144   894.70
 2018/11/15 04:31:19 10.61.133.1     0s
 2018/11/15 04:31:25 10.61.2.1       0s
 2018/11/15 04:39:31 10.61.1.1       0s
 2018/11/15 04:39:32 10.61.129.144   999.64
 2018/11/15 04:39:38 10.61.133.1     0s
 2018/11/15 04:39:44 10.61.2.1       0s
 2018/11/15 04:39:50 10.56.41.161    0s
 2018/11/15 04:39:51 10.56.41.193    1.3105
 2018/11/15 04:39:52 10.61.130.1     883.71
 2018/11/15 04:39:53 10.61.131.1     878.71
 2018/11/15 04:39:59 10.61.132.1     0s
 2018/11/15 04:40:05 10.61.6.1       0s
 2018/11/15 04:40:11 10.61.8.1       0s
 2018/11/15 04:40:12 10.61.128.1     936.66
 2018/11/15 04:40:13 10.61.129.1     902.70
 2018/11/15 04:48:19 10.61.6.1       0s
 2018/11/15 04:48:25 10.61.8.1       0s
 2018/11/15 04:48:26 10.61.128.1     890.68
 2018/11/15 04:48:27 10.61.129.1     900.70
 2018/11/15 04:48:28 10.61.130.1     942.71
 2018/11/15 04:48:29 10.61.131.1     912.70
 2018/11/15 04:48:35 10.61.132.1     0s
 2018/11/15 04:48:41 10.61.2.1       0s
 2018/11/15 04:48:47 10.56.41.161    0s
 2018/11/15 04:48:49 10.56.41.193    2.1123
 2018/11/15 04:48:55 10.61.1.1       0s
 2018/11/15 04:48:56 10.61.129.144   924.66
 2018/11/15 04:49:02 10.61.133.1     0s
 2018/11/15 04:57:08 10.61.1.1       0s
 2018/11/15 04:57:09 10.61.129.144   980.66
 2018/11/15 04:57:15 10.61.133.1     0s
 2018/11/15 04:57:21 10.61.2.1       0s
 2018/11/15 04:57:27 10.56.41.161    0s
 2018/11/15 04:57:28 10.56.41.193    925.66
 2018/11/15 04:57:29 10.61.130.1     965.68
 2018/11/15 04:57:30 10.61.131.1     887.71
 2018/11/15 04:57:36 10.61.132.1     0s
 2018/11/15 04:57:42 10.61.6.1       0s
 2018/11/15 04:57:48 10.61.8.1       0s
 2018/11/15 04:57:49 10.61.128.1     899.70
 2018/11/15 04:57:49 10.61.129.1     870.71
 2018/11/15 05:05:55 10.61.133.1     0s
 2018/11/15 05:06:01 10.61.2.1       0s
 2018/11/15 05:06:07 10.56.41.161    0s
 2018/11/15 05:06:08 10.56.41.193    921.69
 2018/11/15 05:06:14 10.61.1.1       0s
 2018/11/15 05:06:15 10.61.129.144   896.67
 2018/11/15 05:06:21 10.61.132.1     0s
 2018/11/15 05:06:27 10.61.6.1       0s
 2018/11/15 05:06:33 10.61.8.1       0s
 2018/11/15 05:06:34 10.61.128.1     900.69
 2018/11/15 05:06:35 10.61.129.1     910.70
 2018/11/15 05:06:36 10.61.130.1     880.71
 2018/11/15 05:06:37 10.61.131.1     904.70
 2018/11/15 05:14:43 10.61.8.1       0s
 2018/11/15 05:14:44 10.61.128.1     891.68
 2018/11/15 05:14:45 10.61.129.1     895.70
 2018/11/15 05:14:46 10.61.130.1     1.1336
 2018/11/15 05:14:47 10.61.131.1     871.71
 2018/11/15 05:14:53 10.61.132.1     0s
 2018/11/15 05:14:59 10.61.6.1       0s
 2018/11/15 05:15:05 10.56.41.161    0s
 2018/11/15 05:15:06 10.56.41.193    857.69
 2018/11/15 05:15:12 10.61.1.1       0s
 2018/11/15 05:15:12 10.61.129.144   906.68
 2018/11/15 05:15:19 10.61.133.1     0s
 2018/11/15 05:15:25 10.61.2.1       0s
 2018/11/15 05:23:31 10.56.41.161    0s
 2018/11/15 05:23:32 10.56.41.193    1.1256
 2018/11/15 05:23:38 10.61.1.1       0s
 2018/11/15 05:23:39 10.61.129.144   921.68
 2018/11/15 05:23:45 10.61.133.1     0s
 2018/11/15 05:23:51 10.61.2.1       0s
 2018/11/15 05:23:52 10.61.128.1     964.65
 2018/11/15 05:23:52 10.61.129.1     898.71
 2018/11/15 05:23:53 10.61.130.1     1.0196
 2018/11/15 05:23:54 10.61.131.1     940.69
 2018/11/15 05:24:00 10.61.132.1     0s
 2018/11/15 05:24:06 10.61.6.1       0s
 2018/11/15 05:24:12 10.61.8.1       0s
 2018/11/15 05:32:13 10.61.131.1     938.66
 2018/11/15 05:32:19 10.61.132.1     0s
 2018/11/15 05:32:25 10.61.6.1       0s
 2018/11/15 05:32:31 10.61.8.1       0s
 2018/11/15 05:32:32 10.61.128.1     905.70
 2018/11/15 05:32:33 10.61.129.1     905.70
 2018/11/15 05:32:34 10.61.130.1     897.70
 2018/11/15 05:32:35 10.61.129.144   893.71
 2018/11/15 05:32:41 10.61.133.1     0s
 2018/11/15 05:32:47 10.61.2.1       0s
 2018/11/15 05:32:53 10.56.41.161    0s
 2018/11/15 05:32:54 10.56.41.193    920.67
 2018/11/15 05:33:00 10.61.1.1       0s
 2018/11/15 05:41:01 10.61.128.1     1.0246
 2018/11/15 05:41:02 10.61.129.1     904.70
 2018/11/15 05:41:03 10.61.130.1     1.0786
 2018/11/15 05:41:04 10.61.131.1     927.69
 2018/11/15 05:41:10 10.61.132.1     0s
 2018/11/15 05:41:16 10.61.6.1       0s
 2018/11/15 05:41:22 10.61.8.1       0s
 2018/11/15 05:41:28 10.56.41.161    0s
 2018/11/15 05:41:29 10.56.41.193    939.66
 2018/11/15 05:41:35 10.61.1.1       0s
 2018/11/15 05:41:36 10.61.129.144   943.66
 2018/11/15 05:41:42 10.61.133.1     0s
 2018/11/15 05:41:48 10.61.2.1       0s
 2018/11/15 05:49:54 10.61.132.1     0s
 2018/11/15 05:50:00 10.61.6.1       0s
 2018/11/15 05:50:06 10.61.8.1       0s
 2018/11/15 05:50:07 10.61.128.1     905.67
 2018/11/15 05:50:08 10.61.129.1     909.70
 2018/11/15 05:50:09 10.61.130.1     997.67
 2018/11/15 05:50:10 10.61.131.1     910.70
 2018/11/15 05:50:16 10.61.133.1     0s
 2018/11/15 05:50:22 10.61.2.1       0s
 2018/11/15 05:50:28 10.56.41.161    0s
 2018/11/15 05:50:29 10.56.41.193    920.69
 2018/11/15 05:50:35 10.61.1.1       0s
 2018/11/15 05:50:35 10.61.129.144   893.70
 2018/11/15 05:58:42 10.61.133.1     0s
 2018/11/15 05:58:48 10.61.2.1       0s
 2018/11/15 05:58:54 10.56.41.161    0s
 2018/11/15 05:58:54 10.56.41.193    883.69
 2018/11/15 05:59:00 10.61.1.1       0s
 2018/11/15 05:59:01 10.61.129.144   901.70
 2018/11/15 05:59:07 10.61.132.1     0s
 2018/11/15 05:59:13 10.61.6.1       0s
 2018/11/15 05:59:19 10.61.8.1       0s
 2018/11/15 05:59:20 10.61.128.1     853.69
 2018/11/15 05:59:21 10.61.129.1     895.71
 2018/11/15 05:59:22 10.61.130.1     898.71
 2018/11/15 05:59:23 10.61.131.1     925.70
 2018/11/15 06:07:29 10.56.41.161    0s
